# strain1	strain2	divergence	clonal fraction	SNP rate in clonal	SNP rate in recombined	SNPs in clonal	SNPs in recombined
p5_D5	p4_E5	0.023479046758312326	0.029287142326546004	0.0043182754914602465	0.02405780719637267	544.9337159221441	100624.36628407786
p5_D5	p21_F1	0.0035415334888733944	0.7828844948326895	0.00013984830289021777	0.015810941206323384	471.74926083215394	14791.250739167846
p5_D5	p8_E4	0.023444009638688406	0.03365883004728234	0.005115913532356005	0.024082267574741037	741.9566775695746	100273.04332243043
p5_D5	p22_D1	0.02047072718265593	0.04675706389718471	0.002849673029956253	0.021334204436119473	574.1146116020586	87626.68538839793
p5_D5	p12_A11	0.020567253287050304	0.04909301082345941	0.003091311420438655	0.02146839993626912	653.911179303994	87961.788820696
p5_D5	p12_G7	0.02081529753127527	0.06645968584134168	0.004266656303426385	0.021992130843236934	1221.806074940565	88461.99392505945
p5_D5	p25_A12	0.023556546082513577	0.03328593826593042	0.0051462799980541065	0.024190270082368143	738.0920898251793	100761.60791017482
p5_D5	p26_E7	0.01325238443841414	0.18992005953756874	0.0006358468117512616	0.016207252710401777	520.3309652478955	56570.96903475211
p5_D5	p22_D4	0.014020648697187632	0.16847654008393947	0.0010665952325068138	0.016643180816201152	774.27530731902	59630.32469268098
p5_D5	p25_C11	0.020869593464997106	0.04446808750845684	0.0032787662460161755	0.021686865776943808	628.2250407810329	89289.07495921897
p5_D5	p21_E3	0.023428927434876783	0.029591028097827637	0.004325772836376046	0.02401210145869769	551.5439176247045	100401.75608237529
p5_D5	p24_B5	0.023435656418115815	0.026862678287871724	0.004088365354676696	0.023970234163127133	473.21156105819546	100508.4884389418
p5_D5	p21_F9	0.02056818142266948	0.04909239424978191	0.0030911541999622035	0.021469372396905054	653.8697099009873	87965.830290099
p5_D5	p20_F10	0.02056702125314551	0.049091274988087935	0.003091238080303215	0.021468126111441044	653.8725450155547	87960.82745498444
p5_D5	p23_A3	0.014261731924268774	0.15497282343734411	0.0008265934321491235	0.016724871390638565	551.9552032226632	60896.14479677734
p22_C1	p3_F8	0.023680220153768868	0.028044253910277137	0.004297235384744511	0.02423969280246993	519.2653813307404	101514.93461866926
p22_C1	p22_A8	0.016207800283777465	0.10847893846051367	0.0014449576990632504	0.018004050457476772	675.3935302536992	69160.50646974631
p22_C1	p5_C1	0.021675215182442458	0.03867853360882134	0.0027049135970560897	0.022438778246750956	450.79566773753436	92944.60433226246
p22_C1	p26_B7	0.016173227231963135	0.0852085907754062	0.0011347095276532013	0.01757364007375332	416.6049446984098	69269.19505530158
p22_C1	p25_C2	0.02150675856756189	0.06415696464207873	0.00421079053702558	0.02269072214894328	1164.0289538248169	91497.17104617518
p22_C1	p4_A6	0.02153785111080431	0.06384554393320822	0.004204022524701639	0.022718256301873466	1156.5168419494662	91638.68315805055
p22_C1	p21_A8	0.02163808975767539	0.04316407331123001	0.0030657626515889548	0.022474285434229545	570.1869676203338	92657.31303237966
p22_C1	p25_B2	0.02168797704720614	0.061400385027860424	0.004192067691248472	0.02283078735628436	1109.061724532382	92333.13827546762
p22_C1	p13_C1	0.01620756824987267	0.10840631469237316	0.0014453694121677992	0.018002391294545873	675.1336838792404	69159.76631612076
p22_C1	p23_B8	0.023587638625755997	0.030886841615481764	0.004761394042165632	0.024186764232885585	633.6711886199676	100997.02881138003
p22_C1	p26_D6	0.023701567273009934	0.023817074132132163	0.0038299271120958234	0.02418660973458879	393.0386445725862	101733.16135542741
p22_C1	p8_B9	0.023641006423858656	0.028595571352029083	0.004017658461956073	0.024218195470339484	495.02613633798694	101367.37386366201
p22_C1	p4_D2	0.01519613245887489	0.11665762057463484	0.00074291208347124	0.017104881969004476	373.42799453416154	65103.67200546585
p22_C1	p27_D6	0.02738533754552215	0.028530358274751175	0.006179728480780281	0.02800867228867552	759.683957503441	117240.61604249655
p22_C1	p3_G9	0.021658740775202072	0.04591078028680927	0.002949968654760273	0.022557454538198192	583.5638910674975	92733.23610893251
p22_C1	p12_E2	0.015845363324488975	0.0984298306879104	0.0011406649820129302	0.017451509703635425	483.7725065772428	67793.62749342275
p22_C1	p13_D10	0.014843208889682961	0.13184308935874156	0.0005008484297965936	0.017022490041938943	284.5247323825948	63676.275267617406
p22_C1	p1_G2	0.01554952009587641	0.10443219868914111	0.0009274114388035391	0.01725251291784895	417.31424148563246	66574.38575851437
p22_C1	p8_C7	0.023408276417350105	0.030918201512419315	0.004218471181871407	0.024021147273978173	561.9861932946294	100302.21380670536
p22_C1	p3_A3	0.02155293331461593	0.06353195079508103	0.004203031272484378	0.02272818299344483	1150.5649724015007	91709.4350275985
p22_C1	p5_C3	0.01620756824987267	0.10840631469237316	0.0014453694121677992	0.018002391294545873	675.1336838792404	69159.76631612076
p22_C1	p20_G9	0.021638321791580185	0.04313564980536075	0.0030619259430364923	0.0224741244122769	569.0983982515529	92659.40160174847
p22_C1	p4_E5	0.016258383675022595	0.10785657063826067	0.0014583064718436776	0.018047595623316492	677.7222542962886	69376.17774570371
p22_C1	p21_F1	0.023641006423858656	0.028595571352029083	0.004017658461956073	0.024218195470339484	495.02613633798694	101367.37386366201
p22_C1	p8_E4	0.01616858655386725	0.08721448516408227	0.0013705487113553412	0.017582858378318064	515.0381900507834	69153.56180994921
p22_C1	p22_D1	0.02176872484607451	0.038789967566462975	0.002780885674418704	0.022535304069485087	464.79226009502247	93333.60773990498
p22_C1	p12_A11	0.0216378577237706	0.04313333009958568	0.0030618299602273896	0.022473596588595903	569.0499551651168	92657.45004483488
p22_C1	p12_G7	0.02167637535196643	0.04420397314092984	0.0029792030049257613	0.022540805256450122	567.4371162923758	92830.56288370762
p22_C1	p25_A12	0.016287619947026658	0.08583151483325101	0.0014690884107599568	0.017679241148200055	543.3141879305832	69637.9858120694
p22_C1	p26_E7	0.023586942524041612	0.030892010828461186	0.004762074291612575	0.024186127719782534	633.8677859495842	100993.83221405042
p22_C1	p22_D4	0.023908077448276742	0.02370650196443337	0.003876593622502828	0.024394455374565485	395.9807637809238	102619.01923621906
p22_C1	p25_C11	0.021891470781710623	0.06475446802784166	0.004360462825691449	0.02310516508738857	1216.6304008867335	93108.86959911327
p22_C1	p21_E3	0.01620756824987267	0.10843943750686036	0.0014443724459577909	0.018003127672585585	674.8741400704976	69160.0258599295
p22_C1	p24_B5	0.015407283312237584	0.11949778438127115	0.001125563638575616	0.017344584305197135	579.5437730333155	65803.75622696668
p22_C1	p21_F9	0.021638785859389775	0.04305721598794334	0.0030578941055481633	0.022473199794012983	567.3155967559816	92663.18440324401
p22_C1	p20_F10	0.021637625689865804	0.04313039002264874	0.0030616482260482606	0.022473302591381424	568.9773937594264	92656.52260624057
p22_C1	p23_A3	0.023536359132796485	0.032360819790815905	0.004098734196283208	0.024185893803245703	571.512332302943	100839.78766769708
p3_F8	p22_A8	0.023508515064221185	0.02571822480169302	0.004168609145265535	0.024020130935329224	461.94311776438275	100836.15688223563
p3_F8	p5_C1	0.020474207691227844	0.0400356210283798	0.0027320855153402045	0.02121514798434141	471.2997338446521	87752.10026615536
p3_F8	p26_B7	0.023536823200606072	0.025531151274899907	0.003967962287939463	0.024048608491982197	436.51007381361865	100975.0899261864
p3_F8	p25_C2	0.020306679211966452	0.051306904682836954	0.003233800788446384	0.021229368155571107	714.9001914268188	86779.89980857317
p3_F8	p4_A6	0.020337075653494487	0.05106137065996311	0.003251651713930188	0.021255790179978747	715.4064090971169	86910.39359090288
p3_F8	p21_A8	0.020642896340013202	0.044863703800677356	0.00289664515442894	0.021478056287314123	559.94678718903	88392.75321281096
p3_F8	p25_B2	0.020488593793325082	0.07777337113943467	0.004256694504135415	0.0218568477592008	1426.4604762756321	86852.33952372438
p3_F8	p13_C1	0.02350828303031639	0.02579088118058004	0.004184976212861799	0.02402093993557277	465.0669854461271	100832.03301455388
p3_F8	p23_B8	0.014005798527280806	0.16119059533595292	0.0007110306557477458	0.016560908639100622	493.83783602037465	59855.462163979624
p3_F8	p26_D6	0.0098718824794679	0.39959306415995066	0.00039707059679033435	0.016181212437131193	683.6628893517026	41861.337110648295
p3_F8	p8_B9	0.014252682601981802	0.16232925268904164	0.0008222499783506637	0.016853612317220493	575.1180473654301	60830.68195263457
p3_F8	p4_D2	0.02348484760593218	0.029007295659919396	0.0043203560767020805	0.024058366007590544	539.9867703594572	100655.71322964055
p3_F8	p27_D6	0.025872476486264173	0.03104247184028163	0.0054408527760327645	0.026528091472771853	727.7456302425621	110755.95436975746
p3_F8	p3_G9	0.020709722104593924	0.0404631958593264	0.0031001422875235516	0.021453941914892718	540.5030443071685	88700.29695569281
p3_F8	p12_E2	0.02349320082650477	0.027742851282028077	0.004151343551817984	0.02404460847856843	496.2449560880307	100729.15504391197
p3_F8	p13_D10	0.023542392014321133	0.023246217023303522	0.0038044073470297085	0.024011893923692386	381.061994080383	101057.33800591962
p3_F8	p1_G2	0.02356211489622864	0.024580256566554756	0.004192205772006366	0.024049768486874918	444.0024222019556	101078.49757779804
p3_F8	p8_C7	0.0142447934492188	0.15674635656710945	0.00094759489869031	0.016717789459122986	639.994887867794	60742.60511213221
p3_F8	p3_A3	0.020351461755591726	0.051177291334334324	0.0032605029572002208	0.021272628741608027	718.9823525151919	86968.6176474848
p3_F8	p5_C3	0.02350828303031639	0.02579088118058004	0.004184976212861799	0.02402093993557277	465.0669854461271	100832.03301455388
p3_F8	p20_G9	0.020643128373917997	0.04482045427807558	0.0028946327380386674	0.02147755234377022	559.0183444721823	88394.68165552783
p3_F8	p4_E5	0.023558634387656725	0.02550667809023879	0.0041658891250979406	0.02406733476943722	457.8444396933355	101056.25556030667
p3_F8	p21_F1	0.014252682601981802	0.16232925268904164	0.0008222499783506637	0.016853612317220493	575.1180473654301	60830.68195263457
p3_F8	p8_E4	0.023529630149557453	0.027089531164700347	0.004453735349137632	0.02406090201597061	519.8550074234536	100865.14499257655
p3_F8	p22_D1	0.020566325151431128	0.03918024346777972	0.0027526629156329483	0.021293748363813886	464.70409387100665	88155.69590612898
p3_F8	p12_A11	0.020642664306108408	0.04486214753082716	0.002896575048284032	0.02147778632025582	559.9138116249154	88391.78618837509
p3_F8	p12_G7	0.020786061259271203	0.04293869544053635	0.003303251341304159	0.02157319920105675	611.1485724926591	88963.25142750735
p3_F8	p25_A12	0.023643790830716185	0.026700793701644625	0.004472437368601912	0.024169803676678772	514.5466734692325	101362.15332653077
p3_F8	p26_E7	0.014005102425566424	0.16118521576914058	0.0007109803434517881	0.01655998661742233	493.78641206423345	59852.51358793577
p3_F8	p22_D4	0.010088138078736065	0.3949883974179437	0.0005423147151969236	0.016323313130303475	922.979517660962	42552.82048233904
p3_F8	p25_C11	0.02085636753242384	0.0421995029018776	0.003291885136343953	0.02163110519007617	598.5609004283173	89270.9390995717
p3_F8	p21_E3	0.02350828303031639	0.02571654749175291	0.0041684446388065895	0.024019862892395084	461.8947618784151	100835.20523812159
p3_F8	p24_B5	0.023586014388422435	0.025322909676139205	0.004015089405762904	0.024094407150652055	438.0918383321581	101189.00816166785
p3_F8	p21_F9	0.020643592441727584	0.04486287296951608	0.002896500861522754	0.02147877585406043	559.9085249701515	88395.79147502985
p3_F8	p20_F10	0.020642432272203616	0.04484689769254539	0.002895607466432402	0.02147729210566326	559.5365100648003	88391.1634899352
p3_F8	p23_A3	0.014317884129228962	0.15854773130339622	0.0007966486467425769	0.016864528275690866	544.2308931770774	61144.869106822924
p22_A8	p5_C1	0.02149956551651327	0.038046565501859364	0.0026277106234889364	0.0222468348358379	430.77384993930235	92210.12615006069
p22_A8	p26_B7	0.015773432814002782	0.09422191288699815	0.0010134483572178418	0.017308591040571093	411.4431877426761	67552.25681225731
p22_A8	p25_C2	0.021215788050950004	0.06258226465823516	0.0036933251686757625	0.022384184362086466	995.9216112003863	90412.97838879962
p22_A8	p4_A6	0.021246416526382834	0.0624721244806484	0.0037001868497693897	0.022414207684022195	996.0158890605697	90544.88411093944
p22_A8	p21_A8	0.021288414663150578	0.04794479115276225	0.003252883990885347	0.022195860966477066	671.9954652483625	91052.20453475164
p22_A8	p25_B2	0.02139700653059425	0.060539022205212525	0.003771518409512948	0.022531431843817184	983.8026095090702	91206.09739049092
p22_A8	p13_C1	6.961017143825055e-07	1.0	6.961017143825055e-07	nan	3.0	nan
p22_A8	p23_B8	0.02339296217963369	0.030420302379368585	0.0045885297841115015	0.023982564299245	601.4415363693488	100192.55846363064
p22_A8	p26_D6	0.023600864558329264	0.02393183749158391	0.004150722493639718	0.024078871360555	428.012132481401	101268.0878675186
p22_A8	p8_B9	0.02344981048630826	0.025658227953564983	0.004048634704654073	0.023961375893982652	447.6015572276762	100595.69844277232
p22_A8	p4_D2	0.015400090261188965	0.10779508652723263	0.0008684054299901568	0.01715623021505834	403.346071984488	65954.2539280155
p22_A8	p27_D6	0.02731503127236952	0.029732971528025173	0.006361546376808269	0.027957943860958297	814.9995119323669	116883.40048806762
p22_A8	p3_G9	0.021330876867727912	0.04457122569949319	0.002924315329260148	0.022188827665541245	561.6103645981507	91345.88963540187
p22_A8	p12_E2	0.01588736146125672	0.09750742126992375	0.0010494570815943968	0.017490338759310883	440.91887387992284	68013.98112612008
p22_A8	p13_D10	0.0157091594223748	0.09892034043558749	0.001221918061510554	0.017298915180844355	520.815646150309	67164.2843538497
p22_A8	p1_G2	0.015478981788818982	0.1087191642488625	0.0009112676214016953	0.017255641424216518	426.88252892212836	66267.71747107788
p22_A8	p8_C7	0.023283674210475634	0.030199176421134982	0.004066317640025051	0.02388377060992224	529.1182434260064	99802.58175657399
p22_A8	p3_A3	0.021260802628480072	0.0626566899658161	0.0037250341148063757	0.02243153309213799	1005.6666279743613	90597.03337202565
p22_A8	p5_C3	6.961017143825055e-07	1.0	6.961017143825055e-07	nan	3.0	nan
p22_A8	p20_G9	0.021288646697055373	0.04794540558855162	0.003252889089595145	0.02219611670597283	672.0051305246886	91053.19486947532
p22_A8	p4_E5	5.4063899817041265e-05	0.9783806386577075	2.8229941948782076e-05	0.0014999999999999998	119.00745585438494	113.99254414561507
p22_A8	p21_F1	0.02344981048630826	0.025658227953564983	0.004048634704654073	0.023961375893982652	447.6015572276762	100595.69844277232
p22_A8	p8_E4	0.01621708163996923	0.07901734662141918	0.0012396214664202924	0.017501882442833388	422.053850165387	69453.24614983462
p22_A8	p22_D1	0.021592843146240527	0.038238598326455465	0.0026865543887945225	0.02234541942279448	442.6433435203127	92600.25665647969
p22_A8	p12_A11	0.021288182629245787	0.047943756169300564	0.003252850465772036	0.02219559829131658	671.9740332728902	91051.22596672711
p22_A8	p12_G7	0.021523232974802277	0.04235581936531018	0.002810412634555848	0.022351659724254715	512.9080470353447	92229.59195296466
p22_A8	p25_A12	0.01633495486360467	0.07967779765601267	0.0013576001333238147	0.017631368373103053	466.0854326799709	69916.91456732003
p22_A8	p26_E7	0.023392266077919305	0.030423217015091243	0.004588979364865184	0.023981890396265543	601.5580962416336	100189.44190375836
p22_A8	p22_D4	0.0238022699876906	0.02411429392430803	0.004211621584078609	0.024287233034817435	437.6029378094875	102125.2970621905
p22_A8	p25_C11	0.021666861961869868	0.04030448574041687	0.0034221109227306977	0.022433579433265932	594.2973623193026	92765.90263768067
p22_A8	p21_E3	6.961017143825055e-07	1.0	6.961017143825055e-07	nan	3.0	nan
p22_A8	p24_B5	0.01556901094387912	0.10893128671151338	0.0011243249547180317	0.01733594939683249	527.7166778401804	66560.28332215983
p22_A8	p21_F9	0.021289110764864963	0.04786773593210841	0.0032509965369367454	0.02219515407142366	670.5261651340018	91056.673834866
p22_A8	p20_F10	0.02128795059534099	0.04794245290152852	0.0032527960348732745	0.02219533133150797	671.9445227929817	91050.25547720701
p22_A8	p23_A3	0.023424982858495282	0.028002550366217974	0.003880171410661794	0.02398868376286966	468.1713513525868	100468.02864864742
p5_C1	p26_B7	0.021127847201033015	0.0431387711070616	0.0018810662380089396	0.021995593833273576	349.6457018740956	90686.15429812591
p5_C1	p25_C2	0.013702530213714828	0.20238170417975934	0.0005910707811545051	0.017029315827951388	515.4268943433464	58525.97310565666
p5_C1	p4_A6	0.013733390723052453	0.20635705841956298	0.0006485786801481468	0.017135595043207576	576.6845722723442	58597.71542772765
p5_C1	p21_A8	0.014236208194741416	0.19568673235850853	0.0007006825714098698	0.017527084391629512	590.7980218137591	60742.30197818623
p5_C1	p25_B2	0.013884212761168663	0.2048961506131982	0.0007630614386005628	0.017265528986742155	673.6737767304513	59150.72622326954
p5_C1	p13_C1	0.02149933348260848	0.0379940475596758	0.0026252198530685123	0.022245620909087323	429.771466199966	92210.12853380003
p5_C1	p23_B8	0.02023985344738573	0.042496912643207124	0.0028571355400968963	0.021010580670816577	523.1720807336152	86683.1279192664
p5_C1	p26_D6	0.020430353283221743	0.06844856048724143	0.003938452527713547	0.021643165495624377	1161.5723624715272	86872.82763752848
p5_C1	p8_B9	0.020341252263780783	0.047903477936600644	0.002787956960913708	0.021223548561892604	575.4524544368194	87067.34754556319
p5_C1	p4_D2	0.02131625873172588	0.03692608521116721	0.002515720142505917	0.022038168505252802	400.2689764312566	91451.63102356876
p5_C1	p27_D6	0.025146674432068014	0.03538980649079107	0.004538411110813389	0.025903165638752963	692.0514099662591	107661.64859003374
p5_C1	p3_G9	0.014821861770441896	0.1895557936188721	0.0007489045512028371	0.01811133035573983	611.6737860861904	63245.52621391381
p5_C1	p12_E2	0.02155270128071114	0.03796643716292819	0.0028384572077680974	0.022291428562665593	464.3426027825906	92402.65739721742
p5_C1	p13_D10	0.021411856700501077	0.03981412067567913	0.003067174451320891	0.022172903962191935	526.1770993873712	91734.82290061262
p5_C1	p1_G2	0.021555485687568668	0.03750957400605396	0.0028033976288818767	0.022286141251866072	453.08863597174076	92424.61136402826
p5_C1	p8_C7	0.020114091070987293	0.04154320251784626	0.0027239423540278357	0.020869300894273284	487.5893614413349	86186.01063855868
p5_C1	p3_A3	0.013749865130292839	0.20687182891147407	0.0006600727773254388	0.017164015057129594	588.3686335093635	58656.83136649064
p5_C1	p5_C3	0.02149933348260848	0.0379940475596758	0.0026252198530685123	0.022245620909087323	429.771466199966	92210.12853380003
p5_C1	p20_G9	0.014236440228646209	0.19565606111257192	0.0007008514137216801	0.017526690233687626	590.8477635239333	60743.252236476066
p5_C1	p4_E5	0.02154898873823443	0.03732055265332823	0.0026129730190114185	0.022283960377918882	420.18382254710144	92433.7161774529
p5_C1	p21_F1	0.020341252263780783	0.047903477936600644	0.002787956960913708	0.021223548561892604	575.4524544368194	87067.34754556319
p5_C1	p8_E4	0.02146058382050785	0.03962257335858847	0.0030386800587138413	0.02222111383200764	518.7809140677261	91952.61908593227
p5_C1	p22_D1	9.629407048957994e-05	0.9524885849329469	3.9319839184737814e-05	0.0014999999999999998	161.37187627717313	253.62812372282684
p5_C1	p12_A11	0.014235976160836621	0.1956690701197923	0.0006999023177046293	0.01752661617192871	590.0868666977782	60742.01313330223
p5_C1	p12_G7	0.014660830240514743	0.18566323939344312	0.0006453272007803024	0.017857584712253398	516.2525749713445	62658.94742502866
p5_C1	p25_A12	0.02157288823042823	0.03785240256744291	0.0029989442999002833	0.022304060090645682	489.1231135166753	92465.97688648335
p5_C1	p26_E7	0.02023915734567135	0.04255490107105465	0.002859812128811158	0.021010833988985567	524.376746956018	86678.92325304398
p5_C1	p22_D4	0.02063825566191732	0.06804570146491361	0.004047176015283344	0.021850404583625423	1186.6130607133196	87742.58693928669
p5_C1	p25_C11	0.014367075317045327	0.2020158753102919	0.0008392937793488174	0.017791286222099256	730.5599160276307	61172.74008397236
p5_C1	p21_E3	0.02149933348260848	0.038019944906219856	0.002626768379796313	0.02224608790569731	430.3180854333168	92209.58191456669
p5_C1	p24_B5	0.02144875009136335	0.036542760507950085	0.0026625330647122745	0.02216151140464943	419.2303324631286	92000.06966753688
p5_C1	p21_F9	0.014236904296455797	0.19564487464690314	0.0007003629359326373	0.01752715211035504	590.4021981593843	60745.697801840615
p5_C1	p20_F10	0.014235744126931828	0.19559336177115855	0.0006978252965452614	0.017525249009732197	588.1080933870325	60742.99190661297
p5_C1	p23_A3	0.020448683961700485	0.0419921270692891	0.003003849578325308	0.02121348707057653	543.5035574093599	87566.39644259066
p26_B7	p25_C2	0.021014382621588668	0.04209659859475788	0.002361417684668435	0.02183315472237862	428.32769260101065	90114.47230739899
p26_B7	p4_A6	0.021044547029211907	0.041911556750531806	0.002368926898827781	0.021860556163672794	427.80099252434303	90244.99900747566
p26_B7	p21_A8	0.021082832623502946	0.04864323165853315	0.002213652995455663	0.022045471916459017	463.96828979122125	90368.93171020878
p26_B7	p25_B2	0.021195137033423322	0.04079037793992013	0.0024217190461136525	0.02199255543333259	425.63548011706513	90896.16451988294
p26_B7	p13_C1	0.015773200780097987	0.09413810839992795	0.0010135184395095127	0.017306820034767478	411.10566174942113	67551.59433825058
p26_B7	p23_B8	0.023371615060392623	0.026308564227375	0.004542110570667835	0.023878967230221895	514.8861213954417	100182.81387860455
p26_B7	p26_D6	0.023586478456232025	0.026287347318784206	0.003768996047461909	0.024120581470782554	426.90258180550745	101198.6974181945
p26_B7	p8_B9	0.023431247773924725	0.029697835653046307	0.004247752218996265	0.024019311393544285	543.5510149830321	100420.84898501696
p26_B7	p4_D2	0.015777377390384283	0.09458283988428993	0.0009350346559152924	0.017327020514427943	381.0626589824934	67597.23734101752
p26_B7	p27_D6	0.027247973473884003	0.03023436202869296	0.0060845834721789775	0.02790755233428529	792.6619266096682	116612.43807339035
p26_B7	p3_G9	0.021253145509621867	0.045553653501983794	0.00246451475826922	0.02214785488858697	483.7388561313708	91083.46114386863
p26_B7	p12_E2	0.014593772442029229	0.14460377093765794	0.0004390714129417467	0.016988386758549027	273.57166685769556	62614.62833314231
p26_B7	p13_D10	0.0158562689180143	0.09077590729099681	0.001128775784992619	0.01732774497011223	441.50397553138737	67884.29602446861
p26_B7	p1_G2	0.015180818221158476	0.11341944737112475	0.0006677975007456859	0.017035202070298208	326.3537837754095	65076.14621622459
p26_B7	p8_C7	0.023246316751803775	0.02980495879920054	0.0041447514315373435	0.02383276209948867	532.2839267762804	99629.9160732237
p26_B7	p3_A3	0.021059861266928322	0.041682412654652584	0.002369605332593759	0.02187180129031308	425.58391303016106	90313.01608696984
p26_B7	p5_C3	0.015773200780097987	0.09413810839992795	0.0010135184395095127	0.017306820034767478	411.10566174942113	67551.59433825058
p26_B7	p20_G9	0.02108306465740774	0.04870102367185357	0.002216203335686219	0.022046790113758836	465.0546918512437	90368.84530814877
p26_B7	p4_E5	0.015824248239152704	0.09413885994308434	0.0010444163347492358	0.01735998696030558	423.6419185896008	67759.0580814104
p26_B7	p21_F1	0.023431247773924725	0.029697835653046307	0.004247752218996265	0.024019311393544285	543.5510149830321	100420.84898501696
p26_B7	p8_E4	0.016179724181297372	0.0778658768122695	0.0012939108207399518	0.01743553971817169	434.11806567238784	69276.4819343276
p26_B7	p22_D1	0.0212199646612363	0.043047201554648334	0.0019051125548814986	0.022088869088976566	353.3636717017637	91079.43632829824
p26_B7	p12_A11	0.02108260058959815	0.04864204940821693	0.0022135969541297023	0.022045206187468462	463.94526762765	90367.95473237235
p26_B7	p12_G7	0.02131811500296423	0.047615504310680186	0.002406440342545827	0.02226287091036544	493.7189812271419	91358.68101877287
p26_B7	p25_A12	0.016296901303218425	0.07674162178638483	0.001372475880922461	0.017536222110978	453.8287763678428	69761.47122363215
p26_B7	p26_E7	0.023370918958678242	0.026305325965247327	0.004541892993666013	0.023878193739380722	514.7980840860665	100179.90191591394
p26_B7	p22_D4	0.02379159642807007	0.026749112531105	0.003942156736304805	0.024335992309025348	454.35948777364575	102054.04051222635
p26_B7	p25_C11	0.021387725174402485	0.04478300663274794	0.0024700565019557556	0.022273970338292697	476.6246195535422	91676.07538044646
p26_B7	p21_E3	0.015773200780097987	0.09421999365376428	0.0010134165888782284	0.01730830359312975	411.4219097829623	67551.27809021703
p26_B7	p24_B5	0.015619594335124248	0.10241269648740528	0.0010191650862916898	0.01728577872746395	449.73291592063543	66853.16708407937
p26_B7	p21_F9	0.021083528725217328	0.04863084095279635	0.0022129496022362887	0.022045981419949356	463.70271549575733	90372.19728450425
p26_B7	p20_F10	0.021082368555693357	0.04870483646609415	0.0022164827503490113	0.02204612339278879	465.1497386913627	90365.75026130865
p26_B7	p23_A3	0.023413845231065163	0.02713417013709945	0.0037947067752398087	0.023961310060217976	443.660845546458	100443.03915445355
p25_C2	p4_A6	3.132457714721275e-05	0.9896101460428848	1.9159393461312113e-05	0.0014999999999999998	81.69627059919115	53.30372940080884
p25_C2	p21_A8	0.013468408003777512	0.22729396267805416	0.0006097304187834272	0.017250355839656693	597.1481598965745	57433.95184010343
p25_C2	p25_B2	0.00018910763240724736	0.9165419690117784	8.02170365746649e-05	0.0014999999999999998	316.7928028665866	498.2071971334134
p25_C2	p13_C1	0.02121555601704521	0.06256027165398284	0.003693849788388945	0.022383463279273708	995.7130352723173	90412.1869647277
p25_C2	p23_B8	0.020076965646220225	0.04944703341469943	0.003129342232521634	0.020957755030911088	666.7294496028179	85837.57055039718
p25_C2	p26_D6	0.02021363361614399	0.07868105247598492	0.004063735874861301	0.021592160868038942	1377.6914704970125	85716.10852950298
p25_C2	p8_B9	0.020203192090428253	0.04940027671806938	0.00294533512367795	0.0211000604879264	626.9319948469082	86424.66800515309
p25_C2	p4_D2	0.02126289093362322	0.0664855697311895	0.004263249775696283	0.022472462945759643	1221.306050441336	90391.59394955866
p25_C2	p27_D6	0.02475801764153778	0.03460679599457422	0.004894500918989816	0.025469243713381152	729.837447988796	105944.06255201122
p25_C2	p3_G9	0.01477916753195977	0.1723905094376947	0.0007098812336369454	0.017709712866067602	527.2971020098695	63152.90289799012
p25_C2	p12_E2	0.021405591785071634	0.03888176471541086	0.0031269061946749945	0.022144226451892433	523.8623138309564	91705.13768616904
p25_C2	p13_D10	0.02140187924259493	0.05336795572709238	0.0036697323580192676	0.02240130910757341	843.8617360594324	91371.53826394057
p25_C2	p1_G2	0.021430187378979816	0.0609584044226073	0.004138644041030788	0.022552210023879228	1087.046199229271	91249.45380077073
p25_C2	p8_C7	0.019982295813064203	0.07282823993047291	0.003932428747080338	0.021242213772601864	1234.0052649038362	84862.59473509617
p25_C2	p3_A3	4.872712000677539e-05	0.9935071774790605	4.203117479263982e-05	0.0014999999999999998	179.9280502975103	29.871949702489694
p25_C2	p5_C3	0.02121555601704521	0.06256027165398284	0.003693849788388945	0.022383463279273708	995.7130352723173	90412.1869647277
p25_C2	p20_G9	0.013468640037682306	0.2273464138061006	0.0006133337519767194	0.017250725601577418	600.815749821042	57431.28425017896
p25_C2	p4_E5	0.021265443306575958	0.0622793981871867	0.00369899751666315	0.022430735216525065	992.6240264900763	90630.27597350994
p25_C2	p21_F1	0.020203192090428253	0.04940027671806938	0.00294533512367795	0.0211000604879264	626.9319948469082	86424.66800515309
p25_C2	p8_E4	0.021406055852881224	0.055424585761818725	0.003978202353574855	0.02242826867961105	950.0482492655956	91282.75175073442
p25_C2	p22_D1	0.013796271911251672	0.2003687659689197	0.0006499239209835987	0.017090444132479614	561.1111274863973	58884.28887251361
p25_C2	p12_A11	0.013468175969872717	0.22731100741788254	0.0006100915817609402	0.017250316309692773	597.5466765713616	57432.55332342864
p25_C2	p12_G7	0.014456408370391081	0.18334808709742226	0.0006477512728885102	0.01755429395767956	511.730137055655	61769.86986294434
p25_C2	p25_A12	0.021519752466230366	0.0551594283353004	0.004059481448776047	0.02253863190401109	964.820791373908	91757.6792086261
p25_C2	p26_E7	0.020076269544505844	0.049505573837424	0.003131447277770618	0.02095801092069454	667.9678180699606	85833.33218193003
p25_C2	p22_D4	0.02042176802874436	0.07687481347267455	0.004136086615415917	0.021777051974160723	1370.0298701939637	86619.57012980604
